ID;text;group
246;this be the most unmitigated bilge i 've see in a while Jim Brown obviously have possession of the right wing token in December former national security adviser Zbigniew Brzezinski tell a Senate committee that sanction be cost Iraq   100 million per day and that the multinational coalition could take all the time in the world Iraq he suggest be lose badly every day it defy the UN demand while the community of nation win every day with no taking of life or loss of life FCNL Washington Newsletter wrongful action of murderer like leader of the US government perhaps regrettable of course- the Way it be certainly not good heaven an escapee from Rush Limbot Land Conservative my ass BULLSHIT in the Gulf Massacre 7 of all ordnance use be smart the rest that 's 93 be just regular dumb ol iron bomb and stuff have you forget that the Pentagon definition of a successful Patriot launch be when the missile clear the launch tube with no damage or that a successful interception of a Scud be define as the Patriot and Scud pass each other in the same area of the sky and of the 7 that be the smart stuff 35 hit again try to follow I here that mean 65 of this smart arsenal miss prove it I have a source that say that to date the civilian death count er excuse I I mean collateral damage be about 200,000 -s no one have attempt to calculate the cost of an execution in Washington state but study elsewhere suggest it cost far more than incarceration California be spend more than   90 million annually on capital case and until this year had n't execute anyone since 1972 Texas the national leader in the number of execution spend an estimate   2.3 million per execution that compare to an average cost of incarceration in Washington state of   25,000 per maximum security prisoner per year;0
247;wow this be news to I it start in Tarsus you know where Paul of NT fame be from not to be nasty but get a clue read   the Orgins of the Mithraic Mysteries   by DUlansey hey has n't anyone read manly p hall 's work perhaps it might be worth a try;3
248;in Space Digest V16   487 about the protest over proposal to put a giant billboard into orbit Mr. Hathaway 's post be right on the money if a little lengthy in short an orbit billboard would be trash in the same way that a billboard on the Earth be trash billboard make a place look trashy that be why there be law in many place prohibit their use the light pollution complaint be mainly an attempt to find some tangible reason to be against orbit billboard because people do n't feel morally justify to complain on the ground that these thing would defile the beauty of the sky regular orbit spacecraft be not the same in this respect since they be more like abstract entity but a billboard in space would be like a beer can somebody have throw on the side of the road just trash;2
249;  recently I 've ask myself a rather interesting question what right do   god have on our life always assume there be a god of course    in his infinite wisdom he make it perfectly clear that if we do n't live   accord to his rule we will burn in hell well with what right can god   make that desicion Let 's say for the sake of argument that god create   every one of we directly or indirectly it does n't matter what then   happen be that he first create we and then turn we lose well I did n't   ask to be create    Let 's make an analogue if a scientist create a unique living creature   which have happen it be even patent do he then have the   right to expect it to behave in a certain matter or die Dear Joakim let I begin by say that these be excellent question but that by ask you will find as many different explanation as there be respondent as a latter day Saint I believe that all of we you I etc live once as spirit child of God the Father Hebrews 12:9 in the pre mortal existance in order to continue our eternal progression an earthly probationary time be require to live by faith not by sight to choose good over evil and to prepare ourselves in all thing to become worthy of a high order of existance we believe that all of God 's spirit offspring be once assemble to discuss the specific of this earthly sojourn one third chose for Lucifer 's plan most follow the Firstborn the pre mortal Jesus Christ Lucifer 's aspiration I will exalt my throne above the star of God Isaiah 14:12 17 etc result into the rebellion of his follower against the Firstborn and those who follow he result in the casting out of Lucifer who become Satan the father of lie and one third of the host of heaven and his tail draw the third part of the star of heaven and do cast they to the earth Revelation 12:4 as demon evil spirit to get back on our choice to be bear on this earth and to be subject to God and his plan for good or bad base upon our obedience and choice we make that choice individually God speak to Job where wast thou when I lay the foundation of the earth when the morning star sing together and all the son of God shout for joy Job 38:4 7 we lose the knowledge of our pre mortal existance the Veil of Forgetful- ness somewhere in Psalms in order to live by faith not by sight you may not accept this scenario neither do quite a few who rely on the Bible alone which offer only fragmentary insight into this particular aspect of our existence as individual as son and daughter of God   who be god to impose its rule on we who can tell if god be REALLY so   righteous as god like we to believe be all christian a flock of sheep   unable to do otherwise that follow the rest    Hmmmmmmmmmmmm all Christians by definition be a flock of sheep follow the Shepherd as they understand he --but in any event not all Christians believe in the same theology such as the one latter day saint believe in they will cry heresy and other accusation of pervert the doctrine of the Bible while they themselves believe in a myriad of interpretation as find in their catechism and various do it yourself Bible study manual as for I I have a personal conviction that the pre existance scenario as explain above be most in harmony with biblical doctrine some Dead Sea Scroll book the pseudographion other jewish source and last but not least modern day revelation on the subject   I just want to point out that this be not sarcasm I mean it    how should one deal with a man who be convince that   he be act accord to God 's will and who there-   Jokke fore believe that he be do you a favour by   stab you in the back    -voltaire;3
250;Word be that the one he let go be not his ---------visit the SOUNDING BOARD BBS 1 214 596 2915 a Wildcat bbs------- foot the bill let 's get a new President;3
251;that be not show the sign of his innate sin that 's test the limit of his newfound independence a two year old will continually test you to see just how much he can get away with just as a pet dog will if a child always submit to your will in a docile fashion would you praise he and suspect that he 's the second come of Christ or would you seek professional help about his emotional development;3
252;  having read in the past about the fail safe mechanism on spacecraft I have   assume that the Command Loss Timer have that sort of function however I   always find disturb the oxymoron of a NO op command that do something   if the command change the behavior or status of the spacecraft it be not   a NO op command use your argument the NOOP operation in a computer is n't a NOOP since it cause the pc to be incremente   of course this terminology come from a Jet Propulsion Laboratory which have   nothing to do with jet propulsion of course the complaint come from someone who has n't a clue as to what he 's talk about Carl J Lydick   internet CARLSOL1.GPS.CALTECH.EDU   NSI   HEPnet sol1::carl;2
253;what I mean be what I say what I want do not automatically translate into what I think be right that is it do not translate that way for I if you reply that I think it be ok to kill you because that be what I decide then what that mean be that for you what I want do translate into what I think be right it just does n't translate that way for I;0
255;reposte by request these image be great but they be also large 1500x1500 pixel be a typical size be warn tttregard tom lane from rsquirescyclops.eece.unm.edu Roger Squires newsgroup comp.archive subject   rec.arts.books   Vatican Library Exhibit at Library of Congress ONLINE date 14 Feb 1993 22:02:59 GMT X original newsgroup rec.arts.book x original date 1 Feb 1993 03:09:17 GMT Archive name auto   rec.arts.books   Vatican Library exhibit at library of Congress ONLINE this be from another newsgroup- look quite interesting rms announce a new online EXHIBIT from the LIBRARY of CONGRESS ROME REBORN the VATICAN LIBRARY   RENAISSANCE CULTURE an Exhibit at the Library of Congress Washington DC 20540 Available by anonymous FTP from seq1.loc.gov 140.147.3.12 pub   vatican.exhibit ROME REBORN the VATICAN LIBRARY and RENAISSANCE CULTURE present some 200 of the Vatican Library 's most precious manuscript book and map many of which play a key role in the humanist recovery of the classical heritage of Greece and Rome the exhibition present the untold story of the Vatican Library as the intellectual driving force behind the emergence of Rome as a political and scholarly superpower during the Renaissance the exhibit will be on display in the Jefferson Building of the Library of Congress from January 8 1993 through April 30 1993 the online exhibit will be available by anonymous FTP indefinitely the exhibit be divide into nine 9 section the Vatican Library Archaeology Humanism Mathematics Music Medicine   Biology Nature Described a Wider World i how the Orient come to Rome and a Wider World II how Rome go to China each section consist of its own sub directory within the exhibit directory and contain the exhibit text for that section and separate jpeg image file for each object this online exhibit include not only object from the Library of Congress exhibit but also the alternate object bring from Rome to be use if there be a problem with one of the primary object and item omit later in the planning process this exhibit will be of interest to Medieval and Renaissance scholar in particular but also to art historian historian of science or medicine early music scholar student of the humanist movement student of printing and the print word theologian scholar of both Far and Near Eastern study and to librarian and information professional please get the README file for detail on what file this exhibit contain if you have question about how to use FTP speak to your local computer support person if you have question or comment about the CONTENT of the exhibit please write to vaticankell.loc.gov while if you have any question or comment on the SYSTEM please contact I K.D. Ellis;1
256;well we already suffer from street hoarding if you do n't watch tv you be free of commercial there but if you want to go from a to b you can not escape beer ad I think the right time to stop this proposal be now if this idea go through it 's the thin end of the wedge soon company will be do large and more permanant billboard in the sky I would n't want a world a few decade from now when the sky look like Las Vegas that would   really   make I sad Coca Cola company will want to paint the moon red and white well if not this moon then a moon of Jupiter Microscum will want to name a galaxy   Microscum Galaxy where do we draw the line historically mankind be not very good at draw fine line I 'm normally extremely enthusiastic about all form of resource allocation for space research- I think it be the most important investment possible for mankind in the long run but this be not the way to get the money -an;2
257;invitation to the 8th SCIA the 8th Scandinavian Conference on Image Analysis will be arrange by the Norwegian Society for Image Processing and Pattern Recognition NOBIM and sponsor by the International Association for Pattern Recognition IAPR the conference will be hold in Tromsoe from 25th-28th May 1993 Tromsoe locate at latitude 69 degree N be Northern Norway 's centre for administration and education about the Programme the scientific programme run over four day and include 6 invite speaker 29 session in three parallel track with 127 contribute paper and 4 poster session with 44 contribution the conference cover the follow topic Image Processing and Analysis Pattern Recognition Computer Vision Parallel Algorithms and Architectures Neural Nets Matching Methods Image Compression Remote Sensing Medical and Biological Applications Industrial Applications Conference Language the official language of the conference be English invite Talks and Speakers Segmentation of Range Images Via Data Fusion and Morphological Watersheds Professor Ralph Gonzalez University of Tennessee Knoxville Object Recognition use Range Images Professor Anil K. Jain Michigan State University Experiments in Mobile Robot Navigation and Range Imaging Dr. Judd Jones Oak Ridge National Laboratory Image Compression Professor Tor Ramstad University of Trondheim Combining Evidence in Dictionary base Probabilistic Relaxation Professor J. Kittler University of Surrey Matching Methods Professor A. Sanfeliu Polytechnic University of Catalonia Workshop in connection with the conference a workshop on contextual method in pattern recognition will be arrange on monday 24th by IAPR TC1 for further information concern the workshop contact Torfinn Taxt Chairman TC1 Univ of Bergen n-5000 Bergen Norway phone 47 5 20 63 34 fax 47 5 20 63 60 e mail Torfinn.Taxtcc.uib.no Registration Information the registration fee be 4000 NOK the fee cover proceeding entrance to all oral and poster session exhibition lunch and coffee break get together party reception and banquet fee for accompany person be present in the registration form all payment must be make payable in Norwegian Kroner NOK by SWIFT to XIANNOKKTRM or Bank Giro Service at Bank Account 6420 05 13353 SAS Conference FORUT Christiania Bank og Kreditkasse private cheque will not be accept or by the follow credit card VISA Mastercard Eurocard Diners Access American Express please note for payment with SWIFT and Bank Giro Service make from abroad please add banking fee of NOK 60,- please remember to state 8SCIA and your name on all money transfer registration and Information the Conference Secretariat will be available all four day of the conference for registration and information May 24th 1600:2000 in the SAS Hotel may 25th-28th at the University exhibition an exhibition of relevant literature will be arrange publisher be invite to exhibit their product a visit to local company and institution involve in the field mostly remote sensing will be arrange Accommodation Reservation for hotel accommodation can be make on the registration form the 8SCIA Conference Secretariat at SAS Luftreisebyraa att Bodil Lauritsen will provide hotel accommodation for the participant Social Events Monday May 24th get together party include in the conference fee for delegate NOK 150,- for accompany person Tuesday May 25th fishing trip the tour will last for 5 6 hour and hopefully the midnight sun will visit we on board the boat there will be music food and drink by choice we bring fishing rod and it will be possible to have our own fish prepare on board NOK 400,- spouse programme visit by cable car to Storsteinen 420 meter above sea level visit to the Arctic Cathedral and visit to Tromsoe Museum NOK 205,- Wednesday May 26th due to the cancellation of the Svalbard flight we will arrange a visit to the Beerhall NOK 350,- include beer and food spouse programme visit to a fishfarm in the surrounding of Tromsoe NOK 170,- Thursday May 27th Banquet include in the conference fee for delegate accompany person NOK 500,- spouse programme visit to the Northern Lights Planetarium and the Polar Museum NOK 180,- the spouse program need a minimum of 15 participant to be arrange Post conference tour with visit to Lyngen or Finnmark and Norh Cape will also be arrange for more information about the social program and the post conference tour see the registration form and information include with the registration form Weather and dress the weather in Tromsoe in late May can be everything from 24 hour sunshine with a maximum temperature of 20 degree celsius to snowstorm with temperature below freezing it be therefore recommend to bring some warm clothe local Information the population be approximately 50 000 in Tromsoe you can take part in many activity from mountaineer in the midnight sun to late night fun in international restaurant and bar an afternoon local beer in the Beerhall of the world 's northernmost brewery be also recommend the 8th Scandinavian Conference on Image Analysis 8SCIA will be hold at the university campus at the world 's northernmost university there will be conference bus go to the campus from within walk distance of all the hotel more detailed information about the location and transport will be available at the conference hotel Travel Information Tromsoe Airport at Langnes be only 7 8 minute drive from the centre of Tromsoe the travel distance from Oslo be 1 hr 40 minute SAS Conference Support Tromsoe offer airticket service for the conference in addition to all standard term full and reduced fare ticket from Europe and overseas reduce fare require that you stay in Scandinavia the night between Saturday and Sunday we can offer additional conference fare for SAS flight from SAS destination within Scandinavia and reduce fare on norwegian domestic flight if you want to make use of this service please contact Bodil Lauritsen at the Conference Secretariat Conference Secretariat SAS Luftreisebyraa Tromsoe Att Bodil Lauritsen P. O Box 437 n-9001 Tromsoe Norway Phone 47 83 10 700 fax 47 83 10 701 note that reduce airticket fare can not be obtain on flight to Scandinavia if you do n't stay the night between Saturday and Sunday in front of or after the conference on the other hand you do n't have to stay that night in Tromso to obtain reduce fare within Scandinavia SAS flight   cut here   REGISTRATION form the 8'th Scandinavian Conference on Image Analysis Tromso Norway May 25th-28th 1993 please use block letter or type and fill in one form for each parti- cipant complete registration form for accompany person be to be attach to the registration form of the delegate Mr    Mrs    first name and surname Company   Institution title Mailing address Postal code   Country Telephone Telefax delegate    accompany person    please tick for right category Workshop on contextual method in pattern recognition Monday May 24th    Conference fee delegate NOK 4000,-   social event please tick for participate    get together Party Monday 24th include in the conference fee for delegate accompany person NOK 150,-     Spouse Programme Tuesday May 25th   NOK 205,-     Spouse Programme Wednesday May 26th   NOK 170,-     Spouse Programme Thursday May 27th   NOK 180,-     boat trip Tuesday May 25th NOK 400,-     Banquet Thursday May 27th include in the conference fee for delegate accompany person NOK 500,-     visit to the Beerhall Wednesday May 26th   NOK 350,-     Post Conference Tour Lyngen   NOK 895,-     Post Conference Tour Finnmark   North Cape   NOK 4250,-     we need a minimum number of participant to accomplish these tour total amount for my participation NOK              payment payment can be make by SWIFT to XIANNOKKTRM or Bank Giro Service at Bank Account 6420 05 13353 SAS Conference FORUT Christiania Bank og Kreditkasse Gronnegt 80 N-9000 Tromso Norway private cheque will not be accept or by credit card VISA    Mastercard    eurocard    diner    access    American Express    Account number                             Expiration date                  signature                                              please note for payment with SWIFT and Bank Giro Service make from abroad please add banking fee of NOK 60,- please remember to state 8SCIA and your name on all money transfer ACCOMODATION payment to be make upon arrival Weekend Friday Sunday deadline for cancellation of the hotel room 24 hour before arrival if you would like we to book your accomodation in Tromso please fill in Date of arrival                      date of departure                      SAS Royal Hotel    Single a 1190,-    double a 1390,- weekend 750,- weekend 900,- Grand Nordic Hotel    Single a 1015,-    double a 1175,- weekend 760,- weekend 880,- with Home Hotel    Single a 975,-    double a 1085,- saga Hotel    Single a 870,-    double a 1045,- Polar Hotel    Single a 680,-    double a 800,- weekend 450,- weekend 550,- tromso Hotel    Single a 680,-    double a 800,- weekend 450,- weekend 550,- Skipperhuset Pension    Single a 330,-    double a 410,-    triple a 480,- Hotel Nord    Single a 300,-    double a 400,-    triple a 500,- private accomodation    Single a 150,-    double a 200,- I will arrange accomodation on my own    if my first choice be not available I wish to stay at                       airticket SAS Conference Support Tromso offer airticket service for the conference in addition to all standard term full and reduced fare ticket from Europe and overseas reduce fare require that you stay in Scandinavia the night between Saturday and Sunday we can offer additional conference fare for SAS flight from SAS destination within Scandinavia and reduce fare on norwegian domestic flight if you want to make use of this service please fill in the following point of departure and return                                                date of departure                     date of return                       I will arrange airticket on my own    please tick for further information please contact Kjell Arild Hogda 8SCIA Local Chair FORUT Information technology Ltd N-9005 Tromso Norway telephone 47 83 58622 telefax 47 83 82420 e mail sciaconan.uit.no please forward this registration form to SAS Luftreisebyra Tromso Att Bodil Lauritsen P.O. Box 437 n-9001 Tromso Norway telephone 47 83 10700 telefax 47 83 10701;1
258;There 's a difference between believe in the existence of an entity and love that entity God   could   show I directly that he exist and I 'd still have a free choice about whether to love he or not so why does n't he Kevin Anthoney kaxcs.nott.ac.uk do n't believe anything you read in .sig file;0
259;my wife want to publish a newsletter She 's no artist so she intend to use comercial clipart and customise it a bit by draw a circle or a box around it etc we have MSPublisher for manipulate text but it be not suitable for do much with graphic so she need a more specialised tool right now she 's look at Corel Draw and Harvard Draw there seem to be more book in the store on Corel than on Harvard so she 's inclined to go with Corel on the basis of popularity can anyone give we an informed opinion on which package would be more suitable or if there be an even well alternative available if this be a FAQ please withhold the flame and just send the location of the FAQ document thank go with CorelDraw PCMag just do a review a couple of issue ago and Adobe Illustrator and CorelDraw be pick as the good three ps 's 1 be it ok to use clip art from Harvard Draw or whatever for commercial purpose other two delete as far as I know it 's okay You 'd have to read the licence agreement that come with the package to be sure;1
260;ok with all the discussion about observed playback speed with QuickTime the effect of scale and so on I think i 'd do some more test first of all I feel that my original speed test be perhaps less than realistic the movie I have be use only have 18 frame in it it be a version of the very first movie I create with the Compact Video compressor I decide something a little long would give close to real world result for well or for bad I pull out a copy of 2001 a Space Odyssey that I have record off tv a while back about fifteen minute into the movie there 's a sequence where the Earth shuttle be approach the space station specifically I digitize a portion of about 30 seconds duration zoom in on the rotate space station I figure this would give a reasonable amount of movement between frame to increase the difference between frame I digitize it at only 5 frame per second to give a total of 171 frame I capture the raw footage at a resolution of 384   288 pixel with the Spigot card in my Centris 650 quarter size resolution from a pal source I then import it into Premiere and put it through the Compact Video compressor keep the 5 fps frame rate I create two version of the movie one scale to 320   240 resolution the other at 160   120 resolution I use the default 2.00 quality set in Premiere 2.0.1 and specify a key frame every ten frame I then run the 320   240 movie through the same Raw Speed Test program I use for the result I 'd be report early result a playback rate of over 45 frame per second That 's right I be get a much high result than with that first short test movie just for fun I copy the 320   240 movie to my external hard disk a Quantum lp105s and run it from there this time the playback rate be only about 35 frame per second obviously the 230 mb internal hard disk also a Quantum be a significant contributor to the speed of playback I modify my speed test program to allow the specification of optional scaling factor and try play back the 160   120 movie scale to 320   240 size this time the playback speed be over 60 fps clearly the poster who observe poor performance on scale playback be see QuickTime 1.0 in action not 1.5 i 'd try my test with QuickTime 1.0 but I do n't think it 's entirely compatible with my Centris and System 7.1 unscale the playback rate for the 160   120 movie be over 100 fps the other thing I try be save version of the 320   240 movie with preferred playback rate great than 1.0 and see how well they play from within MoviePlayer ie with QuickTime 's normal synchronize playback a preferred rate of 9.0   45 fps did n't work too well the playback be very jerky compare this with the raw speed test which achieve 45 fps with ease I ca n't believe that QuickTime 's synchronization code would add this much overhead I think the slowdown be come from the Mac system 's task switching a preferred rate of 7.0   35 fps seem to work fine I could n't see any evidence of stutter at 8.0   40 fps I   think   I could see slight stutter but with four key frame every second it be hard to tell I guess I could try recreate the movie with a long interval between the key frame to make the stutter more noticeable of course this will also improve the compression slightly which should speed up the playback performance even more;1
261;  stuff delete   as many poster have say in as many post lately this be just not true for to show no interest in the existence of god take no faith at all you make the presumption that the   knowledge   of the   possibility   of something be enough to require faith to render that possibilty of no interest it be a very different thing to say that you do n't believe something than it be to say that you do n't have sufficent reason to believe something be even interesting to think about It 's not either or sometimes be just something else more interesting that occupy your mind I agree that faith and dogma be inevitable but not necessarily apply to god and religion it take both faith and dogma to expect the sun to come up every morning but there be overwhelming reason every single day day in and day out for   everyone   to put his faith and dogma there not so with the christian religion;0
262;Gregg you have n't provide even a title of an article to support   your   contention you also have no reason to believe it   be   an anti islamic slander job apart from your own prejudice why yes What 's a mere report in the Times state that BCCI follow islamic banking rule Gregg   know   Islam be good and he   know   BCCI be bad therefore BCCI   can not   have be islamic anyone who say otherwise be obviously spread slanderous propaganda I see if someone want to provide reference to article you agree with you will also respond with reference to article you agree with Mmm yes that would be a very intellectually stimulating debate Doubtless that be how you spend your time in soc.culture.islam I 've get a special place for you in my kill file right next to Bobby want to join he the more you post the more I become convinced that it be simply a waste of time to try and reason with Moslems be that what you be hope to achieve;0
263;BIOLOGICAL ALCHEMY another form of COLD FUSION ALTERNATIVE Heavy Element Creation in Universe a very simple experiment can demonstrate PROVE the fact of biological transmutation reaction like Mg   o   Ca Si   C   can K   H   Ca n2   CO etc as describe in the BOOK Biological Transmutations by Louis Kervran   1972 Edition be BEST   and in chapter 17 of the book the SECRET life of plant by Peter Tompkins and Christopher Bird 1973 1 obtain a good sample of plant seed all of the same kind   some kind might work well that other   2 divide the sample into two group of equal weight and number 3 Sprout one group in distil water on filter paper for three or four week 4 separately incinerate both group 5 weigh the residue from each group   the residue of the sprout group will usually weigh at least SEVERAL percent MORE than the other group   6 analyze quantitatively the residue of each group for mineral content   some of the mineral atom of the sprout group have be transmute into heavy mineral element by fuse with atom of oxygen hydrogen carbon nitrogen etc   BIOLOGICAL TRANSMUTATIONS occur ROUTINELY even in our own body ingest a source of organic silicon silicon with carbon such as horsetail extract or radish can speed healing of BROKEN bones via the reaction Si   C   can much fast than by merely ingest the calcium directly some MINERAL deposit in the ground be form by micro- organism fuse together atom of silicon carbon nitrogen oxygen hydrogen etc the two reaction Si   C     can by micro organism cause STONE SICKNESS in statue building brick etc the reaction N2   CO catalyse by very hot iron create a CARBON MONOXIDE poison hazard for welder operator and people near woodstove even properly seal one some bacteria can even NEUTRALIZE RADIOACTIVITY all of these thing and MORE HAPPEN in spite of the currently accept law of physic include the law which say that atomic fusion require EXTREMELY high temperature and pressure BIOLOGICAL TRANSMUTATIONS and their Applications in CHEMISTRY PHYSICS BIOLOGY ECOLOGY MEDICINE NUTRITION AGRIGULTURE GEOLOGY 1st Edition by C. Louis Kervran Active Member of New York Academy of Science 1972 163 Pages Illustrated Swan House Publishing Co. P.O. Box 638 Binghamton NY 13902 the secret life of plant by Peter Tompkins and Christopher Bird 1973 402 Pages Harper   Row New York   chapter 19 and 20 be about RADIONICS entire book be fascinating   for more information answer to your question etc please consult my cited SOURCES the two book UN altered REPRODUCTION and dissemination of this IMPORTANT information be encouraged;2
264;good point if you have n't read the True Believer by Eric Hoffer do so at your first opportunity I do n't know why Hoffer be out of style now but the True Believer be still the good explanation of nutball behavior ever write;3
265;Interstellar grain be not at all close to blackbody the large grain have size of order 0.1 micron and absorb visible light with fair efficiency however at temperature below 100 K 90 of the thermal emission will be beyond 22 micron where radiate efficiency be poor a small antenna can not easily radiate at long wavelength thus the grain must heat up more in order to radiate the energy they have absorb moreover the IRAS observation have a maximum wavelength of 100 micron grain cold than 30 k will radiate primarily at long wavelength and IRAS would be relatively insensitive to they in the extreme limit grain as cold as 5 k will be almost undetectable by any conceivable observation worse still IRAS color temperature be heavily contaminate by a population of small grain these grain have only perhaps 50 atom and when they be hit by a single photon they heat up to temperature of several hundred or 1000 K. of course they cool quickly and then stay cold for a while but   when they be radiate   the characteristic temperature be several hundred K. even a small population of these grain can dramatically raise the observed average temperature a model for local infrared emission consistent with cobe datum have three component these represent scatter radiation from zodiacal dust color temperature 5500 K thermal emission from zodiacal dust Tc   280 K and thermal emission from galactic dust Tc25 K at the ecliptic pole the emissivitie or dilution factor be respectively 1.9e-13 4e-8 and 2e-5 the first two be roughly double in the ecliptic plane to find the thermal equilibrium temperature we add up the dilution factor times the fourth power of temperature for all component then take the fourth root in the table below starlight come from Allen 's number that stellar emission from the whole sky be equivalent to 460 zero mag star with b v color of 0.75 no doubt careful work could do much well the person who suggest starlight have a dilution factor of E-4 must have be remember wrong we would be cook if that be the case in any event the energy density of starlight come out about the same as that of the microwave background and I believe that to be correct Dilution Temp DT4 Microwave background 1 2.7 53 galactic dust 2e-5 25 8 zodiacal dust emission 6E-8 280 369 Zodiacal dust scatter 3e-13 5500 275 Starlight 1e-13 5500 92 797 the fourth root of 797 be 5.3 K. outside the Solar system the result would be 3.5 k. I find these result surprising especially the importance of zodiacal dust but I do n't see any serious mistake;2
266;some people might think it take faith to be an atheist but faith in what do it take some kind of faith to say that the Great Invisible Pink Unicorn do not exist do it take some kind of faith to say that Santa Claus do not exist if it do and it may for some people I suppose it certainly is n't as big a leap of faith to say that these thing and god do exist I suppose it depend on your notion and definition of faith besides not believe in a god mean one does n't have to deal with all of the extra baggage that come with it this leave a person feel wonderfully free especially after beat over the head with it for year I agree that religion and belief be often an important psychological healer for many people and for that reason I think it 's important however try to force a psychological fantasy I do n't mean that in a bad way but that be what it really be on someone else who is n't interested be extremely rude what if I still believe in Santa Claus and say that my belief in Santa do wonderful thing for my life make I a well person allow I to live without guilt etc and then try to get you to believe in Santa too just 'cuz he do so much for I You 'd call the man in white coat as soon as you could get to a phone;0
267;I see a 3 hour show on PBS the other day about the history of the Jews appearently the cursades(a religious war agianst the muslilam in the holy land spark the widespread persecution of muslilam and jews in europe among the supporter of the persiecution be none other than Martin Luther and the Vatican later Hitler would use Luthers writing to justify his own treatment of the jews;0
268;why do n't you activist guy cut misc.inv out of this thread they did n't offer any share for sale yet;2
269;or just use the URT tool rastorle yes both it and the new xli can;1
270;I and many other on a.a have describe how we have try to find god be you say our effort have not be sincere for all the effort I have put in there have be no outward nor inward change that I can perceive What 's a sincerely search Agnostic or Atheist suppose to do when even the search turn up nothing how do you accept that which you do n't know do you mean that I must believe in your god in order to believe in your god;0
271;as per various thread on science and creationism I 've start dabble into a book call Christianity and the Nature of Science by JP Moreland a question that I have come from one of his comment he state that God be not necessarily a religious term but could be use as other scientific term that give explanation for event or theory without be a proven scientific fact I think I get his point I can quote the section if I 'm be vague the example he give be quark and continental plate be there explanation of science or part of theory that be not measurable in and of themselves or can everything be quantify measure test etc MAC                                                                  Michael A. Cobb and I wo n't raise taxis on the middle University of Illinois class to pay for my program Champaign Urbana -Bill Clinton 3rd Debate cobbalexia.lis.uiuc.edu;0
272;excerpt from reksiss81 Robert Kaye just a few contribution from the space program to regular society 1.tcalculators 2.tteflon so your egg do n't stick in the pan 3.tpacemakers kept my grandfather alive from 1976 until 1988 do n't forget Tang smile;2
273;my apology if this be a re post I submit it on Friday but get a message that my post might not have go out consider the confusing spitting contest over rights there be TOO inalienable right damn it the majority can be just as destructive of liberty as a despot I suspect that my post do not get out of my site I ai n't say that dark sky be include in these right although we can only preserve any right by exercise they anyway here be my thought on this I 'd like to add that some of the protest do not come from a strictly practical consideration of what pollution level be acceptable for research activity by professional astronomer some of what I would complain about be root in aesthetic many reader may never have know a time where the heaven be pristine sacred unsullie by the action of human the space between the star as profoundly black as an abyss can be with full horizon and a pure sky one could look out upon half of all creation at a time none of which have any connection with the petty matter of man any light be supply solely by nature- uncorruptable by man whole religion be base on mortal man somehow get up there and become immortal as the star whether by apotheosis or a belief in an afterlife the Space Age change all that the effect of the first Sputniks and Echo etc on this view could only happen once to see a light cross the night sky and know it be put there by us puny people be still impressive and the sense of size one get by assimilate the scale involve be also awesome even if the few hundred or thousand of mile involve be still dwarf by the rest of the universe but there be still a hunger for the pure beauty of a virgin sky yes I know aircraft be almost always in sight I have to live in a very populated area 6 mile from an international airport currently where light pollution on the ground be ghastly the impact of human be so extreme here virtually no place exist that have not be shape sculpt modify trash or whip into shape by the hand of man in some place the only life form large than bacteria be human cockroach and squirrel or rat I visit some friend up in the appalacian mountain one weekend get away from it all pave road indoor plumbing mall and it feel good for a while then I quickly notice the hollow be directly under the main flight path into Dulles 60 80 mile to the east their security light did n't help matter much either but I 've hear the artic wilderness get lot of high air traffic so I know the sky be rarely perfect but there be still this desire to see a place that man has n't foul in some way I mean they 've be try this forever like concern Tesla 's idea to banish night wow I do n't watch commercial television but I can imagine just how disgusting beer truck or hemmorrhoid ointment advertisement would be if see up so high if ya get to make a buck on it display product in heaven at least consider the reaction from those for whom the sky be a last beautiful refuge from the baseness of modern life to be open about this though I have here my listing of the passage of HST in the evening sky for this weekend tonight Friday at 8:25 p.m. EDT it will reach an altitude of 20.1 degree on the local meridian from Baltimore vicinity I 'll be try to see it if I can it   be   my mealticket after all so I suppose I could be call an elitist for support this intrusion on the night sky while complain about billboard propose by other be that as it may I think my point about a desire for beauty be valid even if it ca n't ever be perfectly achieve Regards Wm Hathaway Baltimore MD;2
